Dispozice,Plocha,Vybaveno,Podlaží,PENB,Balkón,Terasa,Sklep,Lodžie,Parkování,Výtah,Garáž,MHD,Pošta,Obchod,Banka,Restaurace,Lékárna,Škola,Mateřská škola,Sportoviště,Hřiště,Data z roku,Price per m2,Kraj_Jihomoravský kraj,Kraj_Jihočeský kraj,Kraj_Karlovarský kraj,Kraj_Královéhradecký kraj,Kraj_Liberecký kraj,Kraj_Moravskoslezský kraj,Kraj_Olomoucký kraj,Kraj_Plzeňský kraj,Kraj_Praha,Kraj_Středočeský kraj,Kraj_Zlínský kraj,Kraj_kraj Vysočina,Kraj_Ústecký kraj
-0.7292281868980947,-0.8365609253267692,-1.0588987406456554,-0.15388307586457686,1.7430449990288486,2.365806947716406,-0.20355750541289608,1.3487458336746256,-0.4540382435399283,-0.9050205420030546,1.6615657805192738,-0.32502025482589236,-0.3485953323201912,-0.1084325541929119,-0.2426197799494794,-0.3171890985447191,-0.49991273838002315,-0.15378706895375815,-0.020595036173742164,-0.46962085852079755,0.18756650869995342,0.5830992473595387,-1.722078847078371,0.38566783594751725,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9323692161914774,0.17673822366058506,0.26019710764905457,1.1579211385319403,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,2.2024576436633567,-0.9050205420030546,-0.6018419563789279,-0.32502025482589236,-0.3638740491110648,-0.7359985069520033,0.6853906993351192,0.49144823294662515,0.679086708173819,-0.5292664953646079,-0.28036578017351116,-0.48067883802429917,0.7468556495153235,1.2903494185835924,0.5806935040731908,-0.8328931508894288,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9323692161914774,-0.0765865635862535,-1.0588987406456554,1.1579211385319403,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,1.3487458336746256,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,-0.32502025482589236,-0.21261475288141618,-0.2747107126162609,-0.1798031861350887,-0.24918062553724196,-0.21334482956971215,0.9275292191221225,-0.22645109745657796,-0.3254063758292972,-0.272937819018853,-0.5091710170772195,0.5806935040731908,-0.2870721617743894,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7292281868980947,0.007855032162692682,-2.377994588940365,0.28338499560092884,-0.6322614544014533,2.365806947716406,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,-0.9050205420030546,-0.6018419563789279,3.076731327208154,-0.47540868168444206,-0.25540099099290425,-0.16388964903544304,0.4072670133093211,-0.4711761235689613,-0.15486140207653598,-0.49983666032425933,-0.1074720297811193,-0.786520553774619,-0.22006094708416726,-1.722078847078371,-0.008899666512255083,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.7292281868980947,-0.5832361380799307,0.26019710764905457,-0.5911511473300826,2.218106289714909,-0.4226887578317621,-0.20355750541289608,1.3487458336746256,-0.4540382435399283,1.1049472952146815,1.6615657805192738,-0.32502025482589236,-0.4509627348190443,-0.31762120511260905,-0.3674154129940689,-0.4963333689058785,-0.45600957686312316,-0.5426956593993307,-0.45245709066392414,-0.36226630750763594,-0.5786301262131941,-0.4850210112305445,0.5806935040731908,0.8635943350860178,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4862350172213348,1.06337497902452,1.5792929559437643,-0.5911511473300826,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,-0.32502025482589236,-0.38068063758102577,-0.9237319116235263,-0.15300143944094866,-0.04142303421561968,-0.5853243435129013,-0.37456252568460113,0.16293272216571725,-0.4779143431484238,0.1978873100682511,-0.30562096779810155,0.5806935040731908,-0.1486039530821956,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.1753623858682373,-0.3299113508330921,0.26019710764905457,-0.5911511473300826,-0.15720016371539292,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,-0.32502025482589236,-0.29817556691030833,-0.48819041278559283,0.13009201001590542,-0.15463226062440788,-0.2476691194829249,-0.39336335533321304,-0.17798234228680973,-0.22542381115180332,-0.6189303982227374,-0.3649609821642173,0.5806935040731908,-0.2327621530605049,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9323692161914774,0.47228380878189674,0.26019710764905457,-0.5911511473300826,1.2679837083427883,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,-0.32502025482589236,-0.4906873984753157,-0.4871176504731841,0.0019461586345483981,-0.778319720400296,-0.5645701217049123,-0.5668681546618317,-0.5216203705129192,-0.4014299849158709,-0.4999954491214022,-0.23386095042512442,0.5806935040731908,-0.3176873183092361,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.7292281868980947,0.2611798194095313,1.5792929559437643,-0.15388307586457686,-0.15720016371539292,2.365806947716406,-0.20355750541289608,1.3487458336746256,-0.4540382435399283,1.1049472952146815,1.6615657805192738,-0.32502025482589236,0.5513210866622636,-0.6995245883301073,-0.11279881939973861,-0.6518405480388293,-0.36341381802747946,-0.4078668524907137,-0.47805295013559945,0.8172515061992042,-0.26605728477332125,0.12010913527042642,-1.722078847078371,-0.36351204090679184,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.1753623858682373,-0.49879454233098447,0.26019710764905457,-0.15388307586457686,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,2.2024576436633567,-0.9050205420030546,-0.6018419563789279,-0.32502025482589236,-0.15455562907609652,-0.2875838603651653,-0.2535079895439738,-0.28816109177323496,-0.28199340939613765,-0.32353170235265444,-0.3190318657583824,-0.39820474089401625,-0.3009514227328039,-0.3090709686333409,0.5806935040731908,-0.43247901471582245,0,0,0,0,0,1,0,0,0,0,0,0,0
0.9323692161914774,0.007855032162692682,-1.0588987406456554,2.0324572814629516,-0.6322614544014533,2.365806947716406,-0.20355750541289608,1.3487458336746256,-0.4540382435399283,-0.9050205420030546,-0.6018419563789279,-0.32502025482589236,0.008926640586250987,1.0415686447092178,-0.11614903773650612,-0.03312931799519563,0.9073831480616991,-0.23597355284626173,0.021883198694144585,0.5914844246693793,0.4544329440802223,0.27811917352438575,0.5806935040731908,-0.5652404392982061,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.7292281868980947,-0.7098985317033499,0.26019710764905457,-1.0284192187955883,1.7430449990288486,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,1.1049472952146815,1.6615657805192738,-0.32502025482589236,-0.20344752280689202,-0.914077050811848,-0.3950547142724008,-0.7285574230777517,-0.5382282247947723,-0.5029453338565512,-0.4894893979846459,-0.46178812303915057,-0.7516264158151363,-0.2966509656264794,0.5806935040731908,1.200717620378878,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.7292281868980947,-1.2587689040715002,0.26019710764905457,-0.5911511473300826,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,1.3487458336746256,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,-0.32502025482589236,-0.07357843008446643,-0.7917821471972558,-0.1555141031935243,2.242251727078141,3.6190020512055048,3.418907730843898,0.3551739645806406,1.394570186111185,3.320666924076038,0.8170093039887624,0.5806935040731908,-0.26682366350732917,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9323692161914774,-0.03436576571178041,0.26019710764905457,-1.0284192187955883,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,3.076731327208154,9.090595901081517,2.7740797792492735,4.980370607071059,1.2291742907533438,2.5413789957906867,1.6269200820504865,2.088068110088533,1.4286656229136483,1.3606975975631241,2.7317597675465666,0.5806935040731908,-0.6291626066897241,0,0,0,0,0,0,0,0,1,0,0,0,0
0.37850341516162006,0.6833877981542622,-1.0588987406456554,2.0324572814629516,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,-0.9050205420030546,-0.6018419563789279,-0.32502025482589236,-0.21108688120232882,-0.8700937960030912,-0.37327829508341204,-0.28816109177323496,-0.38496627913577586,-0.4164615174729363,-0.2705631105886142,0.7555111206379868,-0.297511155610038,-0.32839097331068084,0.5806935040731908,-0.34296562995951824,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.8369597889578093,-1.5543144891928118,1.5792929559437643,-1.0284192187955883,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,-0.32502025482589236,0.5772949052067488,0.1897953686567076,0.6384876426203742,1.2615197840129977,0.05007413953168792,-0.14465523741014663,0.22937303824112987,1.0126091440943996,-0.13385273391274605,0.5568792410117201,0.5806935040731908,-0.39749317577985865,0,0,1,0,0,0,0,0,0,0,0,0,0
0.37850341516162006,0.2611798194095313,-2.377994588940365,-0.15388307586457686,-0.15720016371539292,2.365806947716406,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,-0.9050205420030546,-0.6018419563789279,-0.32502025482589236,1.211361652028003,-0.4774627896615058,0.2423243242976168,-0.13182454101824176,0.41806245697334077,-0.2719637124593189,0.26694993831656816,-0.2973006779245639,0.4824465477941731,1.4800994645217533,-1.722078847078371,-0.6653574962776486,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.8369597889578093,-1.3009897019459733,0.26019710764905457,-0.5911511473300826,1.7430449990288486,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,-0.9050205420030546,1.6615657805192738,-0.32502025482589236,-0.45707422153539373,-0.04513957776079841,-0.4092931422036627,-0.42003117967797726,-0.29556347750136125,0.3226796709982071,-0.4323071587394137,-0.07429809127061443,-0.3029172896600987,-0.3842809868415573,0.5806935040731908,1.3254821813153737,0,0,0,0,0,0,0,0,1,0,0,0,0
-1.283093987927952,-1.132106510448081,1.5792929559437643,-1.0284192187955883,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,-0.32502025482589236,-0.18664093433693105,-0.16314343212575577,-0.2828223999906894,-0.411322777646532,1.0319084789096336,-0.5265806625576633,-0.36695602817343415,2.4745661842865103,2.242880381186665,-0.38497098700860516,0.5806935040731908,-0.9369941744719732,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.8369597889578093,-1.132106510448081,-1.0588987406456554,-1.0284192187955883,2.6931675804009694,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,1.1049472952146815,1.6615657805192738,-0.32502025482589236,-0.31651002705935666,-0.36911379610822675,-0.2535079895439738,-0.5332404060867655,-0.13751209604052123,0.3699503284004314,-0.4922123617582284,-0.21574807908623939,-0.23263754700930966,-0.4670810068873002,-1.722078847078371,1.4376499507847642,0,0,0,0,0,0,0,0,1,0,0,0,0
-1.8369597889578093,-1.7231976806907041,1.5792929559437643,2.4697253529284575,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,-0.9050205420030546,-0.6018419563789279,-0.32502025482589236,-0.30428705362665776,-0.3991511408556705,-0.07008353560595293,0.07261556381521092,-0.40412402234315037,0.06483972153152918,-0.385472181833795,-0.4714638551047145,0.006706751388832009,-0.31252096946858016,0.5806935040731908,-0.5584187060192695,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.1753623858682373,0.47228380878189674,1.5792929559437643,0.7206530670664345,1.2679837083427883,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,1.1049472952146815,1.6615657805192738,3.076731327208154,-0.2828968501194347,-0.4956997489724538,-0.42520667930330835,-0.5614390412362072,-0.5047021741818668,-0.5120771654001627,-0.4726070225884345,-0.554859450526956,-0.7388482807877201,-0.26836095877751726,0.5806935040731908,1.2276020228500806,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1753623858682373,0.47228380878189674,0.26019710764905457,-1.0284192187955883,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,1.3487458336746256,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,3.076731327208154,0.14032360498776392,-0.4388433464147925,0.3160291277065019,-0.28816109177323496,0.02373224262154791,2.4127947613624654,0.013169714618680637,2.141905300889503,4.9862476782265555,-0.18694093906587012,0.5806935040731908,-0.8864318971222047,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.1753623858682373,-0.37213214870756517,0.26019710764905457,-0.15388307586457686,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,1.3487458336746256,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,-0.32502025482589236,-0.14997201403883442,-0.296165958864435,-0.3071114829322538,-0.3043338384030619,-0.12873146373714123,-0.3186972033001542,-0.07178675511709286,2.6980295200864393,-0.5014698493168733,0.2663891706845722,0.5806935040731908,-1.1481472120238345,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.1753623858682373,-0.3299113508330921,-1.0588987406456554,-0.5911511473300826,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,-0.32502025482589236,-0.415821686200035,-0.6930880144556552,-0.48802327311769905,-0.6949678723850343,-0.30274763120412673,-0.6184361445551674,-0.41052344855075384,-0.6318045579054881,-0.26212555091873163,-0.24007095192855513,0.5806935040731908,-0.8865115922919397,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.7292281868980947,-0.9632233189501885,1.5792929559437643,-0.15388307586457686,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,-0.9050205420030546,-0.6018419563789279,-0.32502025482589236,-0.3745691508646763,-0.5504106269052976,-0.4025927055301277,-0.055937037601361754,-0.052898730207950294,0.020792063497638368,-0.21011331481508305,0.26527402931608135,0.15562117113141297,-0.37876098550517445,0.5806935040731908,-0.48742831092139144,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.283093987927952,-0.8787817232012423,0.26019710764905457,2.0324572814629516,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,2.2024576436633567,-0.9050205420030546,-0.6018419563789279,-0.32502025482589236,-0.3027591819475704,-0.18674420299874722,-0.326375238368667,-0.5232879466222566,-0.4544130982625086,-0.5389354934696083,-0.2678401468150317,-0.5087845359290325,-0.4965551819986363,-0.4946810135692145,0.5806935040731908,0.7033375423173966,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1753623858682373,-0.2454697550841459,0.26019710764905457,-0.15388307586457686,-0.15720016371539292,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,3.076731327208154,-0.47082506664718,0.29385331296035183,-0.44028266181876213,-0.46730536213439433,-0.4743690807701904,-0.1591587345676473,0.4945897097880638,-0.4659348653529637,1.6786765730530577,-0.5105510174113153,0.5806935040731908,-0.4227681477139761,1,0,0,0,0,0,0,0,0,0,0,0,0
0.9323692161914774,0.17673822366058506,-1.0588987406456554,0.7206530670664345,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,1.3487458336746256,2.2024576436633567,1.1049472952146815,-0.6018419563789279,-0.32502025482589236,-0.16372285915062065,2.1915698436113478,0.10077759956918976,0.41639010115178754,0.058854771835067925,0.8727382298604534,-0.27655363089049567,0.6721155252157454,-0.5550397230856565,-0.1903909399011094,0.5806935040731908,-0.17760547768333168,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.7292281868980947,-0.7098985317033499,0.26019710764905457,0.28338499560092884,1.7430449990288486,-0.4226887578317621,-0.20355750541289608,1.3487458336746256,-0.4540382435399283,-0.9050205420030546,1.6615657805192738,-0.32502025482589236,-0.03690950978636981,-0.6297950380235416,-0.3355883387947776,-0.3196772134108464,-0.30434410980474125,-0.46802950736627186,-0.4954799182865274,-0.5811221518477723,-0.6548074696458676,-0.569201031610383,-1.722078847078371,1.0226752199073386,0,0,0,0,0,0,0,0,1,0,0,0,0
2.040100818251192,1.7811285428905625,-1.0588987406456554,0.28338499560092884,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,-0.9050205420030546,-0.6018419563789279,-0.32502025482589236,-0.4020708410882488,-0.5579199630921585,-0.3230250200318995,-0.39432065939466276,-0.11276667773099576,-0.3611333616498783,0.49840185907107926,-0.09595330113163844,0.16594197249971065,-0.32494097247544157,0.5806935040731908,-0.8091753243970901,0,0,1,0,0,0,0,0,0,0,0,0,0
0.37850341516162006,-0.37213214870756517,-1.0588987406456554,-0.5911511473300826,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,-0.32502025482589236,0.7591116350181446,0.7787418781690857,0.5806963763111347,2.7784404807285554,-0.4831497130735704,3.9437194613208657,0.628559527448322,-0.0913458096718461,2.4247230719614334,0.4230192086044358,0.5806935040731908,0.4645932227929121,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.8369597889578093,-1.4276520955693925,1.5792929559437643,-0.15388307586457686,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,-0.32502025482589236,-0.18816880601601843,-0.7048883998921509,-0.4871857185335072,-0.6970413014401403,-0.5270528745904705,-0.5948008158540552,-0.4165139688526353,-0.5792791552638553,-0.6464525352048647,-0.20695094391025798,0.5806935040731908,0.15649894161329791,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.7292281868980947,-0.41435294658203825,1.5792929559437643,1.595189209997446,-0.15720016371539292,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,-0.9050205420030546,1.6615657805192738,-0.32502025482589236,-0.20344752280689202,-0.0011563229520415764,-0.3992424871933602,-0.6912357000858435,-0.329887767414574,-0.43203934775321473,-0.4399314573054447,-0.45026939438966973,-0.7324592132740121,-0.31459096996972374,-1.722078847078371,1.056058169995752,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.7292281868980947,-0.5410153402054575,1.5792929559437643,-0.5911511473300826,-0.6322614544014533,2.365806947716406,-0.20355750541289608,1.3487458336746256,-0.4540382435399283,-0.9050205420030546,-0.6018419563789279,3.076731327208154,-0.15761137243427123,0.2638159682129081,-0.427719343055884,-0.39763814588283236,-0.1830117361580358,0.36028133029543097,-0.43557471526771274,-0.49956955300944783,0.216071579145728,-0.4249909966973809,0.5806935040731908,0.8160936699484491,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1753623858682373,0.09229662791163887,0.26019710764905457,-0.15388307586457686,-0.15720016371539292,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,-0.32502025482589236,0.10059894133149257,-0.5750841600906978,-0.3221874654477076,0.905304672345785,0.9464968737767554,-0.326217535159599,-0.023862592702041142,1.37337572539614,-0.049811922770893434,0.15115914278758,0.5806935040731908,-0.6428979484432735,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.283093987927952,-1.174327308322554,-1.0588987406456554,-1.0284192187955883,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,2.2024576436633567,1.1049472952146815,-0.6018419563789279,-0.32502025482589236,-0.03079802307002037,-0.5622110123417934,-0.47462239977062903,1.1516280440923792,-0.3306860067148813,-0.3074167055109871,-0.41705856160735183,0.19984765058703005,0.46868547930310955,0.28018917402552934,0.5806935040731908,-0.9836400804063243,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.1753623858682373,-0.5832361380799307,0.26019710764905457,-0.5911511473300826,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,1.3487458336746256,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,-0.32502025482589236,-0.39137573933463726,-0.6759238174571159,-0.4955612643754259,-0.6149335108579423,-0.4065187402440722,-0.39712352126293543,-0.39636403692812494,-0.5958661245191078,0.5296273540492483,-0.5133110180795066,0.5806935040731908,-0.391604588238337,0,0,1,0,0,0,0,0,0,0,0,0,0
0.9323692161914774,0.7256085960287353,1.5792929559437643,-0.15388307586457686,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,-0.9050205420030546,-0.6018419563789279,-0.32502025482589236,-0.15455562907609652,-0.2875838603651653,-0.2535079895439738,-0.28816109177323496,-0.28199340939613765,-0.32353170235265444,-0.3190318657583824,-0.39820474089401625,-0.3009514227328039,-0.3090709686333409,0.5806935040731908,-0.6317453205237248,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.283093987927952,-0.9632233189501885,-1.0588987406456554,-0.15388307586457686,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,1.3487458336746256,-0.4540382435399283,1.1049472952146815,-0.6018419563789279,-0.32502025482589236,-0.09038501855442739,0.7926877882303988,1.0447016159534341,-0.0007838247355418652,2.238048061673923,0.14272887293292147,0.16620027869401624,2.807687816829497,2.5982108282951994,-0.48847101206578375,0.5806935040731908,-1.0053254276588792,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4862350172213348,0.6411670002797891,-1.0588987406456554,-1.0284192187955883,-0.6322614544014533,-0.4226887578317621,-0.20355750541289608,-0.7414295377473191,-0.4540382435399283,-0.9050205420030546,-0.6018419563789279,-0.32502025482589236,-0.25233941653768754,0.8152157967909816,0.7909225769432956,-0.2545715410805176,0.22009911049713707,0.18785086408959012,0.23155140925999584,-0.05863262030732046,0.08829022887156612,0.7045392767599616,0.5806935040731908,-0.507644286170981,0,0,0,0,0,0,0,0,0,0,0,0,1
0.37850341516162006,0.2611798194095313,0.26019710764905457,-0.15388307586457686,-0.15720016371539292,2.365806947716406,4.912616697535174,-0.7414295377473191,-0.4540382435399283,-0.9050205420030546,-0.6018419563789279,-0.32502025482589236,0.07920873782426953,1.1477721136376795,-0.3456389938050801,1.6098558652708075,-0.2668268626902994,0.10136704770597522,0.019704827675278598,0.9554762499929745,-0.1825079403632923,-0.49675101407035804,-1.722078847078371,0.7422584391646635,0,0,0,0,0,0,0,0,0,1,0,0,0
